,기업명,종목코드,현재주가,상장주식수,PER,PBR,배당수익률 (%),당좌비율 (%),매출액 (억),영업이익 (억),시가총액 (억),PSR,POR,ROE
13,에이디칩스,54630,2795.0,24692169.0,18.63,3.74,,81.54,253.0,19.0,690.14612355,2.727850290711462,36.323480186842104,20.0751476113795
14,유진로봇,56080,5880.0,37111093.0,-30.0,5.88,,71.74,603.0,5.0,2182.1322684,3.618793148258707,436.42645368,-19.6
15,태웅,44490,21600.0,20007381.0,28.27,0.68,,265.25,3220.0,129.0,4321.594296,1.3421100298136646,33.50073097674419,2.4053767244428723
16,경남제약,53950,11350.0,11248376.0,945.83,7.59,,88.04,398.0,53.0,1276.690676,3.2077655175879394,24.088503320754715,0.802469788439783
17,삼보모터스,53700,7160.0,14249335.0,5.67,0.49,0.94,39.61,8539.0,243.0,1020.252386,0.11948148331186322,4.198569489711934,8.641975308641975
18,포스코켐텍,3670,48650.0,59070000.0,65.74,5.11,0.62,301.41,11177.0,853.0,28737.555,2.571133130535922,33.689982415005865,7.773045330088227
19,한컴시큐어,54920,5230.0,12583016.0,-581.11,1.3,,21.09,145.0,5.0,658.0917368,4.5385637020689655,131.61834736,-0.22370979676825387
20,코미팜,41960,39950.0,55099737.0,7990.0,23.32,,111.15,376.0,6.0,22012.3449315,58.5434705625,3668.72415525,0.2918648310387985
21,프리엠스,53160,9230.0,6000000.0,33.69,1.16,0.54,847.68,203.0,7.0,553.8,2.72807881773399,79.11428571428571,3.4431582071831404
22,썬코어,51170,1360.0,38868605.0,-1.45,3.01,,28.41,435.0,219.0,528.613028,1.2152023632183908,2.413758118721461,-207.58620689655172
23,코나아이,52400,12700.0,15559118.0,-162.82,1.03,2.56,184.45,1179.0,58.0,1976.007986,1.676003380831213,34.06910320689655,-0.6326004176391107
24,중앙오션,54180,1920.0,22334576.0,-7.33,2.2,,42.94,160.0,2.0,428.8238592,2.6801491200000003,214.4119296,-30.013642564802183
25,SGA,49470,1010.0,89935452.0,,1.38,,160.02,1093.0,39.0,908.3480652,0.8310595290027447,23.29097603076923,
26,지에스이,53050,1605.0,29987597.0,7.87,0.75,3.74,72.56,1042.0,73.0,481.30093185,0.4619010862284069,6.59316345,9.529860228716645
27,팜스웰바이오,43090,6820.0,25024595.0,-38.1,16.16,,141.09,157.0,25.0,1706.677379,10.870556554140126,68.26709516,-42.41469816272966
28,소리바다,53110,1970.0,53326454.0,-8.04,3.96,,113.88,393.0,7.0,1050.5311438,2.673107236132316,150.0758776857143,-49.25373134328358
29,아이디스홀딩스,54800,15400.0,10347756.0,95.06,0.79,0.97,542.94,4414.0,313.0,1593.554424,0.36102275124603533,5.091228191693291,0.8310540711129812
30,코데즈컴바인,47770,3060.0,37842602.0,78.46,4.53,,160.29,163.0,13.0,1157.9836212,7.104193995092024,89.07566316923076,5.773642620443539
31,안랩,53800,57900.0,10013855.0,39.66,2.92,1.21,318.19,1429.0,152.0,5798.022045,4.0573982120363885,38.144881874999996,7.362581946545638
32,YTN,40300,2035.0,42000000.0,25.12,0.47,0.74,78.51,1308.0,13.0,854.7,0.6534403669724771,65.74615384615385,1.8710191082802548
33,CMG제약,58820,7430.0,108887244.0,412.78,7.99,,792.17,330.0,17.0,8090.3222292,24.516127967272727,475.9013076,1.935655797277
34,JYP Ent.,35900,15950.0,34622921.0,64.84,7.5,,229.73,736.0,138.0,5522.3558995,7.503200950407609,40.01707173550725,11.566933991363355
35,한국테크놀로지,53590,2965.0,46259284.0,-10.22,4.58,,183.11,45.0,90.0,1371.5877706,30.47972823555556,15.23986411777778,-44.81409001956947
36,KCC건설,21320,8250.0,21400000.0,10.6,0.57,1.21,100.1,11207.0,352.0,1765.5,0.15753546890336398,5.015625,5.377358490566038
37,세동,53060,894.0,19668840.0,-5.45,0.73,,38.66,1255.0,43.0,175.8394296,0.14011109928286852,4.089289060465116,-13.394495412844035
38,프로텍,53610,22300.0,9460203.0,15.48,1.65,0.67,200.8,948.0,150.0,2109.625269,2.2253431107594936,14.064168460000001,10.65891472868217
39,액토즈소프트,52790,19000.0,11330638.0,-102.7,1.84,,263.15,724.0,109.0,2152.82122,2.97350997237569,19.750653394495412,-1.7916260954235639
40,세코닉스,53450,13500.0,10925918.0,16.52,1.1,1.44,55.87,3125.0,140.0,1474.99893,0.4719996576,10.535706642857143,6.658595641646489
41,바이넥스,53030,12200.0,31308448.0,-127.08,2.67,,154.18,821.0,18.0,3819.630656,4.652412492082826,212.2017031111111,-2.101038715769594
42,오성엘에스티,52420,666.0,204144157.0,-3.36,2.28,,258.42,450.0,17.0,1359.60008562,3.0213335236,79.97647562470588,-67.85714285714285
43,태양,53620,11700.0,8600000.0,7.83,0.64,1.62,215.2,1482.0,186.0,1006.2,0.6789473684210526,5.409677419354839,8.173690932311622
44,W홀딩컴퍼니,52300,578.0,118983162.0,6.02,0.81,,45.7,177.0,17.0,687.72267636,3.8854388494915257,40.45427508,13.45514950166113
45,에임하이,43580,3190.0,65262623.0,-6.35,3.13,,147.02,44.0,59.0,2081.8776737,47.315401675,35.286062266101695,-49.29133858267717
46,유아이엘,49520,6230.0,21784936.0,8.56,0.8,5.62,203.92,4443.0,201.0,1357.2015128,0.30546961800585193,6.752246332338308,9.345794392523365
47,넥스트바이오홀딩스,51980,1000.0,20486627.0,-5.26,1.61,,126.6,179.0,22.0,204.86627,1.1445043016759775,9.31210318181818,-30.60836501901141
48,대원미디어,48910,9230.0,12578946.0,-106.09,1.96,,293.35,950.0,24.0,1161.0367158,1.222143911368421,48.376529825,-1.8474879819021583
49,CJ프레시웨이,51500,35200.0,11871586.0,-89.57,2.2,0.57,65.65,23279.0,210.0,4178.798272,0.17950935486919542,19.89903939047619,-2.456179524394329
50,파인디앤씨,49120,3460.0,22207425.0,-12.72,1.17,0.72,67.55,1777.0,12.0,768.376905,0.43240118458075405,64.03140875,-9.19811320754717
51,디지아이,43360,3100.0,9000000.0,-12.5,0.57,1.61,856.68,190.0,17.0,279.0,1.4684210526315788,16.41176470588235,-4.56
52,코텍,52330,14850.0,15574552.0,6.13,0.91,2.02,546.77,2980.0,293.0,2312.820972,0.7761144201342282,7.893586935153584,14.845024469820556
53,한네트,52600,3585.0,11563700.0,17.4,1.12,3.35,220.39,288.0,37.0,414.558645,1.4394397395833334,11.204287702702704,6.436781609195403
54,에스티큐브,52020,6180.0,26607740.0,-25.12,5.42,,370.48,153.0,3.0,1644.358332,10.747440078431373,548.119444,-21.576433121019107
55,에이치엘비파워,43220,1285.0,52091927.0,-4.09,2.28,,102.25,329.0,80.0,669.38126195,2.034593501367781,8.367265774375,-55.74572127139364
56,스카이문스테크놀로지,33790,4105.0,17117100.0,-22.55,2.04,,468.81,131.0,22.0,702.656955,5.363793549618321,31.938952500000003,-9.046563192904657
57,큐로홀딩스,51780,1045.0,60193222.0,-4.5,1.18,,51.0,146.0,157.0,629.0191699,4.308350478767123,4.006491528025477,-26.222222222222218
58,이에스에이,52190,3470.0,11898824.0,-3.14,1.88,,45.86,30.0,88.0,412.8891928,13.762973093333333,4.691922645454546,-59.87261146496815
59,나라엠앤디,51490,4170.0,14200000.0,23.56,0.76,2.4,68.27,1310.0,23.0,592.14,0.4520152671755725,25.745217391304347,3.225806451612903
60,트레이스,52290,2200.0,53587746.0,-13.75,2.58,,92.13,147.0,10.0,1178.930412,8.019934775510203,117.8930412,-18.763636363636362
61,에코바이오,38870,9420.0,10716941.0,-11.7,1.36,,312.12,199.0,18.0,1009.5358422,5.07304443316583,56.08532456666667,-11.623931623931625
62,에이텍,45660,11600.0,8260000.0,12.99,1.79,0.86,172.93,1200.0,58.0,958.16,0.7984666666666667,16.52,13.779830638953042
63,SK바이오랜드,52260,24800.0,15000000.0,29.95,2.85,1.01,328.2,978.0,161.0,3720.0,3.803680981595092,23.1055900621118,9.51585976627713
64,대아티아이,45390,1810.0,71151522.0,12.15,1.59,,227.84,990.0,140.0,1287.8425482,1.3008510587878788,9.198875344285714,13.086419753086421
65,캠시스,50110,2865.0,57771777.0,-5.12,1.71,,58.84,3658.0,177.0,1655.16141105,0.452477149002187,9.351194412711864,-33.3984375
66,SFA반도체,36540,2365.0,141076607.0,47.3,1.31,,135.69,4292.0,148.0,3336.46175555,0.7773676038094128,22.54366051047297,2.769556025369979
67,삼표시멘트,38500,3245.0,107357173.0,6.93,0.58,,84.2,6159.0,685.0,3483.74026385,0.5656340743383665,5.08575221,8.369408369408369
68,SM C&C,48550,2950.0,94041026.0,-421.43,3.66,,224.15,954.0,35.0,2774.210267,2.907977219077568,79.26315048571428,-0.8684716322995516
69,승일,49830,9500.0,6132112.0,18.34,0.42,0.89,181.19,1385.0,57.0,582.55064,0.4206141805054152,10.220186666666667,2.2900763358778624
70,조광ILI,44060,4865.0,9885656.0,12.19,0.99,1.64,251.09,245.0,34.0,480.9371644,1.9630088342857142,14.145210717647059,8.1214109926169
71,피에스엠씨,24850,722.0,38726201.0,-15.7,1.44,,115.34,106.0,11.0,279.60317122,2.6377657662264147,25.418470110909087,-9.171974522292995
72,TPC,48770,6400.0,12900000.0,-17.68,5.17,0.39,72.0,923.0,20.0,825.6,0.8944745395449621,41.28,-29.242081447963802
73,코메론,49430,9180.0,9048000.0,6.52,0.73,1.74,365.15,689.0,147.0,830.6064,1.2055245283018867,5.6503836734693875,11.196319018404909
74,로엔,16170,117100.0,25291705.0,47.27,10.11,0.86,232.09,4506.0,799.0,29616.586555,6.5727000787838445,37.06706702753442,21.387772371482967
75,삼화네트웍스,46390,1475.0,42857933.0,8.15,1.53,,908.48,457.0,70.0,632.15451175,1.3832702664113785,9.030778739285713,18.773006134969325
76,성광벤드,14620,11150.0,28600000.0,70.13,0.66,1.35,338.33,2031.0,29.0,3188.9,1.570113244707041,109.96206896551725,0.9411093683159847
77,바이오제네틱스,44480,7250.0,8600000.0,-58.47,2.77,,437.63,153.0,11.0,623.5,4.07516339869281,56.68181818181818,-4.737472207969899
78,유라테크,48430,8280.0,11520000.0,9.74,0.93,1.63,193.85,2112.0,90.0,953.856,0.4516363636363636,10.5984,9.548254620123203
79,삼현철강,17480,3975.0,15702890.0,6.44,0.45,3.77,546.66,1406.0,78.0,624.1898775,0.4439472812944523,8.002434326923076,6.987577639751552
80,오픈베이스,49480,4205.0,31422383.0,23.89,2.3,0.6,111.3,1566.0,70.0,1321.31120515,0.8437491731481481,18.875874359285714,9.627459187944746
81,KCI,36670,8250.0,11270000.0,13.82,1.89,2.18,109.38,443.0,82.0,929.775,2.0988148984198647,11.338719512195121,13.675832127351665
82,라온시큐어,42510,4020.0,31809612.0,74.44,10.31,,276.47,167.0,19.0,1278.7464024,7.657164086227545,67.30244223157895,13.850080601826974
83,오로라,39830,11500.0,10762890.0,18.4,1.33,0.87,57.83,1434.0,148.0,1237.73235,0.863132740585774,8.36305641891892,7.228260869565219
84,금화피에스시,36190,41950.0,6000000.0,10.52,1.5,2.14,354.14,2350.0,298.0,2517.0,1.0710638297872341,8.446308724832214,14.258555133079847
85,코다코,46070,2860.0,39064256.0,9.83,0.97,1.75,67.87,2864.0,205.0,1117.2377216,0.3900969698324022,5.449940105365854,9.867751780264495
86,인바디,41830,42500.0,13683782.0,34.25,6.27,0.23,,798.0,220.0,5815.60735,7.28772850877193,26.434578863636364,18.306569343065693
87,고려제약,14570,7730.0,11000000.0,16.84,1.57,1.29,455.63,553.0,61.0,850.3,1.5376130198915008,13.939344262295082,9.323040380047507
88,크린앤사이언스,45520,16550.0,6500000.0,29.93,3.85,,186.9,600.0,44.0,1075.75,1.7929166666666667,24.448863636363637,12.863347811560308
89,포스코 ICT,22100,9200.0,152034729.0,37.86,3.73,0.54,151.15,8669.0,522.0,13987.195068,1.6134727267274196,26.795392850574714,9.852086634970945
90,이젠텍,33600,3540.0,11887296.0,-3.35,1.92,,21.37,388.0,51.0,420.8102784,1.0845625731958763,8.251181929411764,-57.31343283582089
91,KD건설,44180,168.0,355691714.0,84.0,1.17,,191.68,371.0,19.0,597.56207952,1.6106794596226415,31.450635764210528,1.3928571428571428
92,이-글 벳,44960,5190.0,11668434.0,27.17,1.89,0.38,97.84,288.0,11.0,605.5917246,2.1027490437500003,55.05379314545455,6.956201693043798
93,아즈텍WB,32080,2030.0,20916684.0,8.9,0.46,2.46,794.75,526.0,35.0,424.6086852,0.8072408463878328,12.131676720000002,5.168539325842696
94,오리콤,10470,4990.0,11498750.0,14.22,0.79,4.41,104.36,1619.0,62.0,573.787625,0.35440866275478694,9.254639112903227,5.555555555555555
95,위닉스,44340,17150.0,16358641.0,-20.2,2.86,0.29,46.21,2132.0,25.0,2805.5069315,1.3159038140243904,112.22027726,-14.158415841584157
96,포워드컴퍼니스,42940,1685.0,32292548.0,-2.87,9.57,,92.22,59.0,58.0,544.1294338,9.222532776271187,9.381541962068965,-333.44947735191636
97,엔피케이,48830,2195.0,18723923.0,17.02,1.01,1.23,115.87,674.0,3.0,410.99010985,0.6097776110534124,136.99670328333335,5.934195064629848
98,삼천당제약,250,27850.0,22105813.0,68.26,4.74,0.18,372.64,1474.0,244.0,6156.4689205,4.17670890128901,25.231430002049184,6.944037503662467
99,에이치케이,44780,1650.0,18425787.0,19.64,0.67,,103.08,618.0,21.0,304.0254855,0.49195062378640775,14.477404071428571,3.4114052953156824
100,정원엔시스,45510,3000.0,32209292.0,38.46,2.56,,138.91,1839.0,26.0,966.27876,0.5254370636215334,37.16456769230769,6.656266250650026
101,한양이엔지,45100,13350.0,18000000.0,4.59,1.12,1.87,158.8,5369.0,151.0,2403.0,0.4475693797727696,15.913907284768213,24.400871459694994
102,누리텔레콤,40160,10850.0,12055535.0,20.17,2.31,,153.32,513.0,79.0,1308.0255475,2.5497574025341128,16.557285411392403,11.45265245413981
103,에쎈테크,43340,1295.0,72000000.0,51.8,3.33,,51.76,729.0,28.0,932.4,1.2790123456790123,33.3,6.42857142857143
104,국순당,43650,6090.0,17858304.0,-41.15,0.57,0.82,652.43,697.0,65.0,1087.5707136,1.5603597038737447,16.731857132307695,-1.3851761846901578
105,엘컴텍,37950,2110.0,84447519.0,26.38,2.37,2.37,155.31,656.0,69.0,1781.8426509,2.7162235532012198,25.82380653478261,8.984078847611828
106,이오테크닉스,39030,100500.0,12280626.0,64.51,3.89,0.1,184.28,3077.0,213.0,12342.02913,4.011059190770231,57.94379873239437,6.030072856921407
107,서울제약,18680,11500.0,8384543.0,102.68,2.02,0.13,264.61,459.0,30.0,964.222445,2.100702494553377,32.14074816666667,1.9672769770159717
108,텍셀네트컴,38540,15900.0,47748397.0,10.95,3.77,,79.1,2839.0,702.0,7591.995123,2.674179331806974,10.814807867521367,34.429223744292244
109,나노엔텍,39860,7150.0,24468214.0,-11.78,6.83,,249.91,222.0,97.0,1749.477301,7.880528382882883,18.035848463917524,-57.97962648556877
110,파나진,46210,9800.0,31941860.0,-178.18,13.78,,145.5,70.0,7.0,3130.30228,44.718604,447.18604,-7.733752385228421
111,오공,45060,5420.0,11521974.0,11.96,1.19,1.11,96.04,1431.0,81.0,624.4909908,0.43640181048218024,7.709765318518518,9.949832775919731
112,솔고바이오,43100,738.0,119725785.0,-8.68,2.2,,51.85,237.0,78.0,883.5762933,3.7281700139240503,11.327901196153846,-25.34562211981567
113,현대정보기술,26180,2085.0,59537195.0,189.55,2.46,,65.4,1678.0,21.0,1241.35051575,0.7397798067640048,59.111929321428576,1.2978106040622526
114,비츠로테크,42370,5150.0,22353873.0,3.09,0.92,,212.27,2328.0,210.0,1151.2244595,0.494512224871134,5.482021235714286,29.773462783171524
115,코아시아홀딩스,45970,5070.0,16955858.0,-10.37,0.84,,80.12,3961.0,136.0,859.6620006,0.21703155783892958,6.321044122058824,-8.100289296046288
116,정상제이엘에스,40420,7410.0,15677552.0,15.97,1.79,5.8,160.96,834.0,87.0,1161.7066032,1.3929335769784172,13.352949462068965,11.208515967438949
117,진양제약,7370,5030.0,12000000.0,-6.64,1.14,1.99,174.88,361.0,100.0,603.6,1.67202216066482,6.0360000000000005,-17.16867469879518
118,넥슨지티,41140,14100.0,35373322.0,31.47,3.49,,,612.0,178.0,4987.638402,8.149735950980391,28.020440460674156,11.089926914521769
119,위노바,39790,780.0,77898489.0,-2.27,2.35,,201.56,204.0,28.0,607.6082142,2.9784716382352943,21.700293364285717,-103.52422907488987
120,지니뮤직,43610,5810.0,49192753.0,29.49,3.57,,220.19,1113.0,49.0,2858.0989493,2.5679235842767296,58.32854998571429,12.105798575788402
121,진성티이씨,36890,14000.0,22482268.0,30.17,2.81,1.14,115.08,1778.0,115.0,3147.51752,1.7702573228346457,27.36971756521739,9.31388796818031
122,현대통신,39010,11400.0,8625000.0,9.34,2.15,1.14,194.4,878.0,107.0,983.25,1.119874715261959,9.189252336448599,23.019271948608136
123,삼아제약,9300,17500.0,6370000.0,11.3,0.72,1.43,599.99,659.0,96.0,1114.75,1.6915781487101669,11.611979166666666,6.371681415929204
124,파루,43200,3870.0,29665328.0,22.76,1.36,,225.53,1057.0,50.0,1148.0481936,1.086138309933775,22.960963872,5.975395430579964
125,에스씨디,42110,1610.0,48329564.0,11.1,0.82,0.0,300.49,1345.0,98.0,778.1059804,0.5785174575464684,7.939856942857143,7.3873873873873865
126,한국정보공학,39740,4295.0,8018397.0,-3.08,0.69,,124.56,1285.0,45.0,344.39015115,0.26800789972762645,7.65311447,-22.4025974025974
127,디오,39840,41550.0,15171403.0,30.73,5.79,,227.35,880.0,266.0,6303.7179465,7.163315848295454,23.69818776879699,18.841522941750732
128,네오위즈홀딩스,42420,12950.0,8856866.0,-7.92,0.39,2.55,772.14,2017.0,224.0,1146.964147,0.568648560733763,5.120375656249999,-4.924242424242425
129,다산네트웍스,39560,7290.0,25439139.0,-4.27,1.26,,102.93,2228.0,133.0,1854.5132331,0.8323668012118491,13.943708519548872,-29.50819672131148
130,바이오스마트,38460,5110.0,17695692.0,141.94,1.5,,57.3,630.0,10.0,904.2498612,1.43531724,90.42498612,1.0567845568550092
131,우리기술,32820,636.0,83571839.0,35.33,1.58,,65.83,315.0,38.0,531.51689604,1.6873552255238096,13.987286737894737,4.472120011321823
132,폭스브레인,39230,2040.0,41753832.0,-3.32,5.16,,138.25,353.0,125.0,851.7781728,2.412969328045326,6.8142253824,-155.42168674698794
133,안국약품,1540,14100.0,13042420.0,106.82,1.23,1.56,199.14,1740.0,42.0,1838.98122,1.0568857586206897,43.78526714285714,1.1514697622168133
134,골드퍼시픽,38530,4510.0,6655713.0,-1.07,10.09,,158.8,170.0,78.0,300.1726563,1.765721507647059,3.848367388461539,-942.9906542056074
135,세중,39310,3145.0,18121667.0,6.75,0.68,3.18,167.25,2551.0,126.0,569.92642715,0.22341294674637396,4.523225612301587,10.074074074074074
136,우리기술투자,41190,7850.0,84000000.0,603.85,10.41,0.19,,63.0,9.0,6594.0,104.66666666666667,732.6666666666666,1.7239380640887636
137,HRS,36640,4735.0,16354800.0,19.49,1.04,1.69,615.91,565.0,44.0,774.39978,1.3706190796460176,17.599995,5.336069779374038
138,에스에이엠티,31330,1905.0,99995067.0,4.44,1.11,5.25,96.07,10635.0,285.0,1904.90602635,0.179116692651622,6.683880794210526,25.0
139,NICE평가정보,30190,9590.0,60714820.0,20.58,3.75,1.36,188.69,3455.0,392.0,5822.551238,1.68525361447178,14.853447035714286,18.221574344023324
140,위즈코프,38620,1550.0,35562929.0,34.44,1.29,,284.16,296.0,9.0,551.2253995,1.8622479712837836,61.24726661111111,3.7456445993031364
141,이건홀딩스,39020,3275.0,14327078.0,12.13,0.45,0.92,46.09,1626.0,43.0,469.2118045,0.2885681454489545,10.911902430232558,3.709810387469085
142,파인디지털,38950,5450.0,10200765.0,-2725.0,0.55,0.92,902.06,780.0,37.0,555.9416925,0.7127457596153847,15.02545114864865,-0.02018348623853211
143,나이스정보통신,36800,23250.0,10000000.0,7.67,1.47,1.5,123.47,3171.0,472.0,2325.0,0.7332071901608326,4.9258474576271185,19.165580182529336
144,SG&G,40610,2915.0,34087196.0,6.6,0.39,,65.88,12000.0,464.0,993.6417634,0.08280348028333333,2.1414693176724136,5.90909090909091
145,아이에이,38880,4305.0,40382070.0,215.25,4.34,,111.93,759.0,22.0,1738.4481135,2.290445472332016,79.02036879545454,2.016260162601626
146,에스넷,38680,6010.0,16075215.0,-41.16,1.37,0.42,175.26,2094.0,19.0,966.1204215,0.4613755594555874,50.84844323684211,-3.328474246841594
147,에스엠,41510,38100.0,21755663.0,225.44,2.52,,209.57,3499.0,207.0,8288.907603,2.3689361540440124,40.04303189855072,1.1178140525195173
148,쌍용정보통신,10280,1250.0,40464034.0,-27.78,1.77,,125.91,2196.0,17.0,505.800425,0.23032806238615666,29.75296617647059,-6.371490280777538
149,쎄니트,37760,1545.0,33832921.0,7.5,0.83,1.94,85.88,1157.0,104.0,522.71862945,0.4517879251944684,5.026140667788462,11.066666666666666
0,대성미생물,36480,105500.0,380000.0,8.92,1.38,0.95,297.6,308.0,49.0,400.9,1.3016233766233765,8.181632653061223,15.47085201793722
1,에코플라스틱,38110,2070.0,22696398.0,10.84,0.36,0.97,39.68,10931.0,84.0,469.8154386,0.042980096843838626,5.593040935714286,3.3210332103321036
2,제이콘텐트리,36420,6080.0,114068982.0,35.98,8.15,,34.28,3352.0,289.0,6935.3941056,2.0690316544152747,23.997903479584775,22.6514730405781
3,케이엠더블유,32500,26600.0,16100000.0,109.02,8.18,,43.91,2105.0,145.0,4282.6,2.0344893111638958,29.535172413793106,7.503210420106403
4,화성밸브,39610,5210.0,7280000.0,19.44,0.63,0.96,158.22,547.0,28.0,379.288,0.6933967093235832,13.546000000000001,3.2407407407407405
5,경남스틸,39240,9920.0,5000000.0,59.05,0.64,1.51,118.78,2655.0,18.0,496.0,0.18681732580037666,27.555555555555557,1.083827265029636
