,기업명,종목코드,현재주가,상장주식수,PER,PBR,배당수익률 (%),당좌비율 (%),매출액 (억),영업이익 (억),1년 수익률 (PBR 0.5),1년 수익률 (PBR 2),1년 수익률 (PBR 유지),시가총액 (억),PSR,POR,ROE
121,장원테크,174880,8140.0,6045000.0,13.26,0.76,2.46,97.62,1012.0,51.0,0.9885588648853753,1.5692393820515338,1.1366246341409103,492.063,0.4862282608695652,9.648294117647058,5.731523378582202
124,피앤씨테크,237750,8830.0,6496600.0,9.18,1.12,,819.04,281.0,57.0,,,,573.64978,2.0414582918149464,10.064031228070174,12.200435729847497
125,로스웰,900260,2100.0,90781250.0,5.24,1.02,2.24,483.47,1612.0,360.0,,,,1906.40625,1.1826341501240696,5.295572916666667,19.46564885496183
126,녹십자랩셀,144510,78500.0,10554054.0,323.05,17.23,0.1,972.02,424.0,20.0,0.3448380150613167,0.5473962278669599,1.1221568398134134,8284.93239,19.53993488207547,414.2466195,5.333539699736883
127,에스티팜,237690,43200.0,18656000.0,11.59,2.57,1.16,259.36,2004.0,776.0,,,,8059.392,4.021652694610778,10.38581443298969,22.174288179465055
128,알엔투테크놀로지,148250,11100.0,6328942.0,54.15,3.34,0.45,383.6,120.0,11.0,0.5719835117380224,0.9079672282414016,1.077231383146198,702.512562,5.85427135,63.86477836363636,6.168051708217913
131,휴온스,243070,101400.0,6190011.0,29.89,7.35,,110.14,1690.0,215.0,,,,6276.671154,3.7140066,29.19381932093023,24.59016393442623
132,원익IPS,240810,33350.0,41273436.0,60.42,6.29,,148.08,2441.0,287.0,,,,13764.690906,5.6389557173289635,47.9605954912892,10.410460112545515
133,레이언스,228850,21450.0,16591014.0,22.65,2.11,1.4,542.08,985.0,180.0,0.6955262360942835,1.104079078847548,1.1239603746611486,3558.772503,3.6129670081218275,19.77095835,9.315673289183222
134,씨엠에스에듀,225330,10400.0,18622768.0,23.16,4.39,2.88,91.92,585.0,110.0,,,,1936.767872,3.310714311111111,17.606980654545453,18.955094991364422
135,동양파일,228340,5300.0,20000000.0,3.54,0.74,4.72,205.74,1209.0,384.0,1.051830865416698,1.669677422255088,1.1986704964790602,1060.0,0.8767576509511993,2.7604166666666665,20.903954802259886
143,슈프리마,236200,24900.0,7080273.0,15.85,2.0,,915.68,422.0,108.0,,,,1762.987977,4.177696627962085,16.32396275,12.618296529968454
145,유니트론텍,142210,7320.0,9931950.0,9.91,2.26,2.05,188.3,1484.0,85.0,,,,727.01874,0.4899048113207547,8.553161647058824,22.805247225025223
146,크리스탈신소재,900250,2400.0,67783852.0,6.14,0.8,2.66,882.7,650.0,322.0,1.0110040764514219,1.6048689345031255,1.18247754117979,1626.812448,2.5027883815384615,5.052212571428571,13.029315960912053
147,한솔씨앤피,221610,9030.0,3993673.0,6.13,0.93,5.54,188.63,554.0,62.0,0.9411604649516296,1.4939991121350968,1.1574475598558265,360.6286719,0.6509542814079422,5.816591482258064,15.171288743882547
3,휴젤,145020.0,563600.0,4307705.0,42.77,7.28,,692.05,1242.0,633.0,,,,24278.22538,19.547685491143316,38.35422650868878,17.02127659574468
4,한국맥널티,222980.0,14550.0,4975000.0,26.36,2.62,0.89,247.58,325.0,37.0,,,,723.8625,2.2272692307692306,19.56385135135135,9.939301972685888
8,씨트리,47920.0,8620.0,12493171.0,169.02,5.4,,314.01,203.0,6.0,,,,1076.9113402,5.304981971428572,179.48522336666667,3.1948881789137378
10,메가엠디,133750.0,2810.0,22368593.0,31.22,0.94,3.56,102.91,657.0,8.0,0.8980599347600541,1.4255812851686025,1.1083866119329953,628.5574633,0.9567084677321157,78.5696829125,3.0108904548366433
11,보광산업,225530.0,5970.0,34470000.0,20.17,3.78,3.35,143.49,477.0,116.0,0.5968424630450964,0.9474283536970772,1.1713867640140758,2057.859,4.314169811320754,17.74016379310345,18.740704015865145
12,파크시스템스,140860.0,36100.0,6591055.0,63.11,8.92,0.14,441.19,245.0,35.0,0.4228106975495099,0.6711701460735002,1.1047845280947175,2379.370855,9.711717775510204,67.98202442857144,14.134051655839011
13,뉴트리바이오텍,222040.0,25400.0,20628000.0,30.46,6.43,,110.44,1208.0,188.0,,,,5239.512,4.337344370860927,27.869744680851063,21.109652002626394
14,예스티,122640.0,44800.0,4327321.0,76.32,4.54,,90.5,527.0,30.0,,,,1938.639808,3.6786334117647055,64.62132693333334,5.948637316561845
17,엔에스,217820.0,20700.0,4900000.0,48.94,4.33,0.48,157.6,296.0,22.0,,,,1014.3,3.426689189189189,46.10454545454545,8.847568451164692
20,리드,197210.0,1140.0,51386205.0,126.67,3.3,,132.63,354.0,6.0,,,,585.802737,1.6548099915254237,97.63378949999999,2.6051946001421014
23,케이디켐,221980.0,15800.0,4034800.0,7.76,1.0,3.48,690.76,477.0,81.0,0.9224334951036759,1.4642719004982785,1.1621933776092208,637.4984,1.3364746331236896,7.87035061728395,12.886597938144332
31,더블유게임즈,192080.0,62000.0,17595514.0,21.78,2.59,1.05,562.11,1556.0,449.0,,,,10909.21868,7.011065989717224,24.296700846325166,11.891643709825527
32,연우,115960.0,32200.0,12398000.0,19.09,2.23,,210.51,2346.0,249.0,,,,3992.156,1.7016862745098038,16.03275502008032,11.681508643268728
35,엑시콘,92870.0,14000.0,8883500.0,24.1,1.78,0.71,190.12,451.0,31.0,0.712191067342698,1.1305328495021536,1.0874597419442689,1243.69,2.757627494456763,40.119032258064514,7.385892116182573
36,이엑스티,226360.0,2120.0,25322574.0,9.46,2.54,,312.0,298.0,56.0,,,,536.8385688,1.8014717073825501,9.586403014285713,26.849894291754755
42,넷게임즈,225570.0,3355.0,115527438.0,36.87,23.46,,560.5,256.0,103.0,,,,3875.9455449,15.140412284765626,37.63053927087379,63.62896663954435
44,타이거일렉,219130.0,6650.0,6314290.0,46.5,1.18,,617.08,280.0,11.0,,,,419.900285,1.499643875,38.17275318181818,2.5376344086021505
47,쿠첸,225650.0,9650.0,10686277.0,15.9,1.56,,123.96,2726.0,98.0,,,,1031.2257305,0.37829263774761557,10.522711535714286,9.811320754716983
48,씨아이에스,222080.0,1905.0,53624705.0,11.14,2.76,,112.48,761.0,103.0,,,,1021.55063025,1.3423792775952694,9.917967283980582,24.77558348294434
49,해마로푸드서비스,220630.0,2270.0,93897786.0,22.48,4.8,1.1,118.25,2019.0,169.0,0.5796311233846122,0.9201070550142426,1.231899960459203,2131.4797422,1.0557106202080238,12.612306166863906,21.352313167259783
51,에이텍티앤,224110.0,12050.0,5340000.0,87.32,2.17,,412.66,360.0,7.0,,,,643.47,1.7874166666666667,91.92428571428572,2.4851122308749427
52,웹스,196700.0,5220.0,6849238.0,18.38,0.89,,144.54,273.0,19.0,,,,357.5302236,1.3096345186813187,18.817380189473685,4.84221980413493
57,흥국에프엔비,189980.0,9650.0,7341291.0,21.16,1.22,1.04,107.28,414.0,39.0,0.8395103500980923,1.332639612883903,1.1302018059459795,708.4345815,1.711194641304348,18.16498926923077,5.765595463137996
58,쎄노텍,222420.0,3365.0,39183915.0,42.59,3.69,,126.87,402.0,65.0,,,,1318.53873975,3.2799471138059704,20.285211380769233,8.664005635125616
61,아시아경제,127710.0,3415.0,25244030.0,16.42,1.44,,579.0,603.0,98.0,,,,862.0836245,1.4296577520729685,8.79677167857143,8.76979293544458
62,아이쓰리시스템,214430.0,24400.0,6855460.0,22.06,2.94,0.93,157.32,511.0,60.0,,,,1672.73224,3.273448610567515,27.878870666666668,13.32728921124207
63,로지시스,67730.0,3970.0,9340922.0,64.03,2.27,1.51,307.43,359.0,5.0,0.6450574593638461,1.0239648895741031,1.0681125534906015,370.8346034,1.03296546908078,74.16692068,3.5452131813212557
64,켐트로스,220260.0,4430.0,23565158.0,28.95,5.1,,216.91,357.0,42.0,,,,1043.9364994,2.924191875070028,24.85563093809524,17.616580310880828
66,MP한강,219550.0,2865.0,56085270.0,19.76,7.5,,498.17,500.0,100.0,,,,1606.8429855,3.213685971,16.068429854999998,37.95546558704453
71,RFHIC,218410.0,20550.0,22036928.0,80.59,4.32,,170.17,612.0,55.0,,,,4528.588704,7.399654745098039,82.33797643636363,5.360466559126443
73,동운아나텍,94170.0,15150.0,5991000.0,74.26,2.91,0.18,303.33,547.0,15.0,0.6430917069783909,1.020844452169523,1.156770587018062,907.6365,1.6592989031078609,60.5091,3.9186641529760298
74,민앤지,214180.0,26550.0,11886628.0,28.98,4.57,0.85,195.13,407.0,159.0,,,,3155.899734,7.754053400491401,19.848426,15.769496204278813
76,에스엔텍,160600.0,8130.0,11607790.0,162.6,2.83,,242.36,667.0,2.0,,,,943.713327,1.4148625592203898,471.8566635,1.7404674046740467
77,켐온,217600.0,1680.0,63085340.0,56.0,3.91,,639.15,154.0,21.0,,,,1059.833712,6.882037090909091,50.468272000000006,6.982142857142858
80,베셀,177350.0,7370.0,11192368.0,19.45,1.95,1.36,216.93,440.0,22.0,,,,824.8775216,1.87472164,37.4944328,10.025706940874036
82,미래생명자원,218150.0,3780.0,17101428.0,38.18,3.96,,231.26,412.0,26.0,,,,646.4339784,1.5690145106796116,24.86284532307692,10.37192247249869
83,싸이맥스,160980.0,15750.0,10576294.0,21.72,2.39,0.98,192.06,732.0,74.0,,,,1665.766305,2.2756370286885246,22.510355472972975,11.003683241252302
89,우정비에스씨,215380.0,2415.0,21697443.0,40.25,4.75,,242.04,215.0,7.0,,,,523.99324845,2.437177899767442,74.85617835000001,11.801242236024844
90,토박스코리아,215480.0,1820.0,36252487.0,19.57,6.43,,225.87,238.0,41.0,,,,659.7952634,2.772249005882353,16.0925674,32.856412876852325
91,이노인스트루먼트,215790.0,2425.0,100439748.0,11.55,5.69,,151.73,884.0,245.0,,,,2435.663889,2.7552758925339367,9.94148526122449,49.26406926406926
95,로보로보,215100.0,3805.0,16448454.0,30.44,4.32,0.13,470.96,124.0,17.0,,,,625.8636747,5.047287699193549,36.81551027647059,14.191852825229962
98,골프존,215000.0,52300.0,6275415.0,8.98,2.72,3.06,136.62,2170.0,454.0,,,,3282.042045,1.512461771889401,7.2291675,30.28953229398664
99,클래시스,214150.0,6680.0,60473077.0,57.09,24.74,,261.05,272.0,83.0,,,,4039.6015436,14.851476263235293,48.66989811566265,43.33508495358206
102,덕산네오룩스,213420.0,19750.0,24010012.0,101.28,4.37,,773.18,423.0,39.0,,,,4741.97737,11.210348392434987,121.58916333333332,4.31477093206951
103,국일신동,60480.0,3260.0,11090000.0,93.14,0.86,1.53,561.06,277.0,7.0,0.8610337329334692,1.3668058534386949,1.031643505600052,361.534,1.3051768953068592,51.64771428571429,0.9233412067854841
104,바디텍메드,206640.0,20350.0,23301287.0,37.41,6.23,0.45,274.88,550.0,124.0,,,,4741.8119045,8.621476190000001,38.24041858467742,16.653301256348573
109,휴메딕스,200670.0,43900.0,8918052.0,39.95,3.69,1.07,917.16,471.0,128.0,,,,3915.024828,8.312154624203822,30.58613146875,9.236545682102628
110,바이오로그디바이스,208710.0,3035.0,27402512.0,12.44,2.25,,164.27,686.0,78.0,,,,831.6662392,1.2123414565597668,10.662387682051282,18.086816720257236
111,서전기전,189860.0,7140.0,4849390.0,24.97,1.1,1.54,209.03,502.0,20.0,,,,346.246446,0.6897339561752988,17.312322299999998,4.405286343612335
112,아스트,67390.0,23000.0,14739239.0,44.92,4.35,,86.22,879.0,73.0,,,,3390.02497,3.85668369738339,46.43869821917808,9.68388245770258
115,NEW,160550.0,9950.0,27406106.0,62.19,2.01,,273.97,1257.0,66.0,,,,2726.907547,2.169377523468576,41.31678101515151,3.2320308731307286
118,디티앤씨,187220.0,9110.0,9854054.0,37.64,1.27,,225.72,404.0,31.0,,,,897.7043194,2.2220403945544556,28.958203851612904,3.374070138150903
122,랩지노믹스,84650.0,11450.0,8628439.0,134.71,3.89,,302.43,241.0,2.0,,,,987.9562655,4.099403591286307,493.97813275,2.887684655927548
124,비씨월드제약,200780.0,25050.0,7309357.0,31.08,2.63,0.33,177.6,457.0,69.0,0.6198192686604528,0.9839017591017628,1.077937683517241,1830.9939285,4.006551265864332,26.53614389130435,8.462033462033462
125,미스터블루,207760.0,3805.0,24160954.0,22.51,3.44,0.66,179.55,240.0,47.0,,,,919.3242997,3.8305179154166664,19.560091482978724,15.282096845846288
128,SKC코오롱PI,178920.0,42400.0,29366322.0,59.38,5.45,1.06,230.84,1531.0,323.0,0.4891762551659098,0.7765189020482296,1.0846114894623506,12451.320528,8.132802435009797,38.5489799628483,9.178174469518357
131,휴마시스,205470.0,2525.0,26357049.0,210.42,5.32,,122.14,89.0,1.0,,,,665.51548725,7.477702103932584,665.51548725,2.528276779773786
135,글로벌텍스프리,204620.0,1995.0,95605506.0,71.25,3.81,,324.44,412.0,78.0,,,,1907.3298447,4.629441370631068,24.452946726923077,5.347368421052632
136,디에이테크놀로지,196490.0,13150.0,6603686.0,19.92,2.2,0.76,336.15,749.0,30.0,,,,868.384709,1.159392134846462,28.946156966666667,11.04417670682731
138,엑셈,205100.0,4760.0,33249362.0,58.77,4.91,,323.63,275.0,14.0,,,,1582.6696312,5.755162295272727,113.0478308,8.354602688446485
140,슈피겐코리아,192440.0,46300.0,6216363.0,7.47,1.48,1.08,653.28,1793.0,435.0,0.9040536706086848,1.4350957477599382,1.2980500876973229,2878.176069,1.6052292632459566,6.616496710344828,19.812583668005352
142,영우디에스피,143540.0,5670.0,12184466.0,5.75,1.74,,136.57,1462.0,98.0,,,,690.8592222,0.47254392763337894,7.0495839,30.26086956521739
143,드림시큐리티,203650.0,5810.0,35805754.0,56.96,20.1,,117.48,206.0,36.0,,,,2080.3143074,10.098613142718447,57.78650853888889,35.28792134831461
144,메디아나,41920.0,10850.0,8650496.0,11.79,2.18,,248.52,534.0,86.0,,,,938.578816,1.7576382322097377,10.913707162790697,18.490245971162004
148,고려시멘트,198440.0,1710.0,30479960.0,6.45,0.82,,182.25,891.0,89.0,,,,521.207316,0.5849689292929293,5.8562619775280895,12.713178294573643
149,신화콘텍,187270.0,6190.0,9948613.0,143.95,1.44,,105.31,352.0,9.0,,,,615.8191447,1.749486206534091,68.42434941111111,1.0003473428273706
3,윈하이텍,192390,4625.0,9863089.0,28.2,0.92,0.65,237.34,646.0,16.0,0.9069065205925784,1.4396243648254787,1.1113097692101477,456.16786625,0.7061422078173374,28.510491640625,3.262411347517731
4,아진엑스텍,059120,12000.0,6679623.0,58.82,2.41,1.67,733.6,176.0,10.0,0.6416650136232088,1.0185797176366709,1.0839037189517875,801.55476,4.554288409090909,80.155476,4.097245834750085
5,콜마비앤에이치,200130,34350.0,29543558.0,34.15,7.98,0.38,268.76,2560.0,362.0,0.4657342856760636,0.7393070950198413,1.1725980635273383,10148.212173,3.964145380078125,28.033735284530387,23.367496339677892
12,오이솔루션,138080,12200.0,7739532.0,13.15,1.46,0.8,124.01,797.0,47.0,0.7853364568790322,1.2466439177987545,1.1224923138078302,944.222904,1.1847213350062735,20.089849021276596,11.102661596958175
13,인터파크,108790,9470.0,33119780.0,133.38,1.9,1.06,91.42,4665.0,93.0,0.6633492474496895,1.0530012932239503,1.0351503651342764,3136.443166,0.6723350838156484,33.72519533333333,1.4245014245014245
14,한국정보인증,053300,7340.0,31165000.0,35.63,3.29,0.68,358.09,349.0,70.0,0.578605740802756,0.918479361625134,1.0842381963132806,2287.511,6.554472779369627,32.67872857142857,9.233791748526523
17,SGA솔루션즈,184230,3320.0,31942497.0,31.62,2.29,,172.67,495.0,51.0,,,,1060.4909004,2.1424058593939397,20.793939223529414,7.2422517394054395
21,현대공업,170030,4195.0,15340000.0,4.15,0.67,2.19,178.2,2132.0,182.0,1.0378592788567162,1.647498911052108,1.1442126333952642,643.513,0.30183536585365855,3.5357857142857143,16.14457831325301
25,라이온켐텍,171120,14000.0,15386005.0,13.02,1.98,1.43,275.35,1207.0,187.0,0.7315640577168117,1.1612855548017913,1.1574016276138999,2154.0407,1.7846236122618062,11.518934224598931,15.207373271889402
31,테스나,131970,13300.0,6850000.0,123.15,1.52,,152.21,303.0,14.0,,,,911.05,3.0067656765676567,65.075,1.2342671538773853
34,지엔씨에너지,119850,4620.0,16295828.0,11.24,1.22,1.32,166.76,1164.0,108.0,0.8038649568043409,1.2760560780715822,1.0822137282891109,752.8672536,0.6467931731958763,6.970993088888889,10.85409252669039
35,아미코젠,092040,53700.0,9595755.0,312.21,6.09,0.19,102.29,690.0,42.0,,,,5152.920435,7.468000630434783,122.68858178571429,1.9506101662342654
36,GH신소재,130500,4360.0,11000000.0,14.44,1.16,1.79,168.24,550.0,23.0,0.8014365787200118,1.2722012681459416,1.0609587250342845,479.6,0.872,20.85217391304348,8.033240997229916
38,KG ETS,151860,4500.0,36000000.0,32.85,1.17,2.22,80.12,954.0,114.0,0.8297607050173588,1.31716301602643,1.1016022557738423,1620.0,1.6981132075471699,14.210526315789474,3.5616438356164384
39,나스미디어,089600,77900.0,8754691.0,55.13,6.95,0.5,133.63,699.0,154.0,,,,6819.904289,9.756658496423462,44.28509278571428,12.606566297841464
44,코렌텍,104540,13700.0,9937153.0,111.38,2.17,,301.67,360.0,16.0,,,,1361.389961,3.781638780555556,85.0868725625,1.9482851499371523
49,아이센스,099190,27450.0,13734238.0,21.45,2.52,0.36,196.64,1325.0,257.0,0.6379322221482048,1.0126542805224712,1.0937499626447686,3770.048331,2.8453194950943397,14.669448758754864,11.74825174825175
52,SBI핀테크솔루션즈,950110,9990.0,24656540.0,54.89,6.91,1.01,121.54,857.0,58.0,0.4343529949273677,0.6894924010732415,1.0423466334517757,2463.188346,2.8741987701283547,42.468764586206895,12.588813991619602
53,우리로,046970,3735.0,23312456.0,339.55,2.07,,106.48,422.0,20.0,,,,870.7202316,2.0633180843601897,43.53601158,0.6096303931674274
56,와이엠씨,155650,24300.0,9865093.0,26.13,4.55,0.82,128.69,1228.0,109.0,0.5056728279239041,0.8027055789981397,1.055723239600682,2397.217599,1.952131595276873,21.99282200917431,17.412935323383085
57,아바텍,149950,7920.0,15607500.0,15.35,0.98,2.53,792.31,789.0,107.0,0.9039905353018359,1.43499552670743,1.1313124692802097,1236.114,1.566684410646388,11.552467289719626,6.384364820846905
62,네이블,153460,5640.0,6530014.0,201.43,1.09,,559.98,216.0,2.0,,,,368.2927896,1.7050592111111111,184.1463948,0.5411309139651492
65,비아트론,141000,19150.0,12114710.0,17.19,2.34,0.52,366.55,764.0,140.0,,,,2319.966965,3.03660597513089,16.57119260714286,13.612565445026176
66,빛샘전자,072950,6120.0,6000000.0,12.7,0.7,1.63,348.65,586.0,28.0,,,,367.2,0.6266211604095563,13.114285714285714,5.511811023622047
67,사람인에이치알,143240,24000.0,11634263.0,26.79,3.58,0.5,324.86,737.0,134.0,,,,2792.22312,3.78863381275441,20.837485970149256,13.363195222097799
68,뉴로스,126870,9620.0,16519540.0,124.94,2.63,,97.2,441.0,16.0,,,,1589.179748,3.603582195011338,99.32373425,2.105010404994397
69,제룡산업,147830,8860.0,10000000.0,10.18,1.94,0.85,378.0,352.0,67.0,0.7143107454069807,1.13389762869123,1.1224433341640692,886.0,2.5170454545454546,13.223880597014926,19.05697445972495
70,남화토건,091590,6000.0,11740000.0,12.37,0.58,1.67,388.18,646.0,34.0,0.999574683800154,1.5867259045851452,1.0502706872926832,704.4,1.0904024767801856,20.71764705882353,4.688763136620857
72,원익머트리얼즈,104830,63600.0,6304000.0,25.43,1.85,,128.48,1750.0,234.0,,,,4009.344,2.2910537142857144,17.13394871794872,7.2748721981911135
74,나이스디앤비,130580,7990.0,15400000.0,21.83,3.65,0.74,463.9,340.0,65.0,,,,1230.46,3.619,18.930153846153846,16.720109940448925
75,시큐브,131090,3555.0,34000000.0,86.71,5.35,0.27,334.83,213.0,22.0,,,,1208.7,5.674647887323944,54.940909090909095,6.169991927113366
76,서암기계공업,100660,3475.0,12600000.0,46.96,0.79,1.44,470.91,318.0,,0.8889911180293271,1.4111854359501397,1.0354197649817145,437.85,1.3768867924528303,,1.6822827938671208
81,에스에프씨,112240,2605.0,34251694.0,35.2,0.96,0.65,270.88,474.0,3.0,0.828668404192698,1.3154290965482978,1.029946160865785,892.2566287,1.8823979508438817,297.4188762333333,2.7272727272727266
82,신진에스엠,138070,9240.0,8972183.0,80.35,1.31,1.08,132.74,498.0,21.0,0.7638852357916092,1.2125922268785765,1.0530812491827344,829.0297092,1.664718291566265,39.4776052,1.6303671437461107
83,이엠넷,123570,4505.0,11138039.0,22.08,1.27,0.44,229.21,273.0,33.0,0.7645562985529241,1.2136574726118243,1.043167486925218,501.76865695,1.8379804283882784,15.205110816666666,5.751811594202899
84,와이지엔터테인먼트,122870,30000.0,18185709.0,27.42,1.89,0.67,380.76,3218.0,319.0,0.7013651210660444,1.1133477309940425,1.0925502763138564,5455.7127,1.6953737414543195,17.10254764890282,6.8927789934354475
85,쎄미시스코,136510,13650.0,5400000.0,42.52,2.41,0.22,230.01,125.0,10.0,,,,737.1,5.8968,73.71000000000001,5.6679209783631235
87,테크윙,089030,18350.0,18401365.0,21.79,3.03,1.2,84.52,1420.0,231.0,0.5908356437546262,0.9378931224364018,1.0771864840239602,3376.6504775,2.377922871478873,14.617534534632034,13.90546122074346
88,씨큐브,101240,8600.0,8050441.0,13.42,1.33,1.39,108.09,379.0,57.0,0.7801921623325542,1.2384778592240409,1.081007719735014,692.337926,1.8267491451187337,12.146279403508773,9.910581222056633
91,테라세미콘,123100,26850.0,11303840.0,14.27,2.54,0.56,216.12,1724.0,259.0,0.6203611027062184,0.9847618670360032,1.0664302690009209,3035.08104,1.7604878422273782,11.718459613899615,17.79957953749124
92,케이맥,043290,13700.0,6838015.0,9.63,1.6,,194.66,895.0,119.0,,,,936.808055,1.0467129106145252,7.872336596638656,16.614745586708203
93,로보스타,090360,22100.0,7800000.0,25.58,3.94,0.23,103.0,1517.0,68.0,0.535237985297455,0.8496373409145197,1.0650966035718636,1723.8,1.1363216875411997,25.349999999999998,15.402658326817829
94,대한과학,131220,5590.0,7156281.0,21.92,1.72,0.72,97.96,461.0,16.0,0.6741096185337103,1.070082317602293,1.0176146206473988,400.0361079,0.8677572839479393,25.00225674375,7.846715328467152
97,화진,134780,6780.0,24039448.0,15.99,1.83,1.32,185.48,1133.0,78.0,0.7078799593427624,1.1236893921279072,1.090904280229257,1629.8745744,1.4385477267431597,20.89582787692308,11.444652908067543
99,아이씨디,040910,13050.0,16646497.0,20.75,1.86,0.77,151.73,2309.0,161.0,,,,2172.3678585,0.940826270463404,13.49296806521739,8.963855421686748
100,제닉,123330,16900.0,6930000.0,96.57,1.87,,175.65,897.0,54.0,,,,1171.17,1.3056521739130436,21.688333333333336,1.9364191777984885
104,옵티시스,109080,6820.0,5636000.0,16.47,1.06,0.73,388.46,171.0,21.0,0.8396602549031371,1.332877571929126,1.0786541451714948,384.3752,2.247808187134503,18.30358095238095,6.435944140862175
105,대양전기공업,108380,13800.0,9567333.0,8.06,0.76,,233.08,1749.0,183.0,,,,1320.291954,0.7548839073756433,7.214710131147541,9.429280397022332
107,넥스트아이,137940,3075.0,68480595.0,71.51,2.95,0.49,509.08,394.0,37.0,0.5895186169043061,0.9358024726287334,1.0652417886313654,2105.77829625,5.344614965101523,56.91292692567568,4.12529716123619
111,KMH,122450,11100.0,14143106.0,6.21,1.21,,177.41,1595.0,268.0,,,,1569.884766,0.9842537717868338,5.8577789776119396,19.484702093397747
113,윈스,136540,14100.0,11478731.0,18.12,1.76,1.91,489.56,736.0,85.0,0.7242056455715712,1.1496048036216209,1.1016478567694796,1618.501071,2.1990503682065214,19.041189070588235,9.713024282560706
115,이퓨쳐,134060,6210.0,4769250.0,159.23,1.65,,407.95,85.0,3.0,,,,296.170425,3.4843579411764707,98.72347500000001,1.0362368900332852
117,부스타,008470,5570.0,8404800.0,7.47,0.71,1.79,267.01,863.0,65.0,0.9661997159665756,1.5337464455367174,1.0859996541392911,468.14736,0.5424650753186558,7.202267076923077,9.504685408299867
118,나노신소재,121600,20000.0,10848333.0,36.63,2.81,0.5,859.5,411.0,63.0,0.6077923808323592,0.9648102647115436,1.0806059555416658,2169.6666,5.278994160583942,34.43915238095238,7.671307671307671
119,케이아이엔엑스,093320,16000.0,4880000.0,13.54,1.43,0.75,752.74,442.0,78.0,0.783641114352977,1.2439527292894477,1.112344276634886,780.8,1.7665158371040723,10.01025641025641,10.561299852289514
120,티피씨글로벌,130740,3150.0,9450000.0,6.29,0.56,1.59,115.6,544.0,39.0,,,,297.675,0.5471966911764706,7.632692307692308,8.903020667726551
124,블루콤,033560,7150.0,18088047.0,5.88,0.78,0.7,469.54,2388.0,270.0,1.0111429851379008,1.6050894382981695,1.1727013885418247,1293.2953605,0.5415809717336684,4.789982816666667,13.26530612244898
126,다나와,119860,15950.0,13074822.0,23.35,3.16,0.95,703.78,644.0,85.0,0.6020931810971321,0.955763349056467,1.1131902694955125,2085.434109,3.2382517220496894,24.534518929411764,13.533190578158457
128,알서포트,131370,2995.0,53267083.0,499.17,3.07,0.2,747.75,214.0,2.0,0.5393428293662371,0.8561533747074698,0.987615050177858,1595.34913585,7.4549025039719625,797.674567925,0.6150209347516877
132,대정화금,120240,14100.0,6202147.0,11.33,0.99,1.77,371.11,609.0,84.0,0.8685827877332739,1.3787892309692702,1.090685691312414,874.502727,1.4359650689655172,10.410746750000001,8.737864077669903
134,디에이치피코리아,131030,13700.0,16564797.0,19.74,2.97,0.73,674.71,447.0,114.0,0.6399662022265571,1.0158830226385305,1.159006452236676,2269.377189,5.076906463087248,19.906817447368418,15.045592705167177
136,티비씨,033830,872.0,100000000.0,32.3,0.81,1.15,988.97,388.0,18.0,0.8867995172102185,1.4077064865043922,1.0415108202391363,872.0,2.247422680412371,48.44444444444444,2.507739938080496
139,한국전자인증,041460,9950.0,21459249.0,44.42,5.82,0.46,299.79,266.0,51.0,0.4846735597453963,0.7693713186010142,1.0984163493807428,2135.1952755,8.027049907894737,41.866574029411765,13.10220621341738
140,디케이락,105740,5660.0,7855554.0,17.05,0.57,1.77,205.24,520.0,27.0,1.0154503696100152,1.6119269849404352,1.0607840616025812,444.6243564,0.8550468392307693,16.467568755555558,3.3431085043988262
141,코프라,126600,5230.0,21115634.0,8.29,1.16,1.43,196.41,1301.0,141.0,0.8495211790702881,1.3485308133254403,1.12461413787168,1104.3476582,0.848845240737894,7.832252895035461,13.99276236429433
142,선데이토즈,123420,35150.0,9569842.0,22.39,2.76,,984.01,773.0,174.0,,,,3363.799463,4.351616381630013,19.332180821839078,12.326931665922286
143,삼본정밀전자,111870,11250.0,9500000.0,15.26,1.19,3.56,843.64,572.0,49.0,0.8157359439740209,1.2949000955926329,1.0891187918602423,1068.75,1.868444055944056,21.81122448979592,7.79816513761468
145,KNN,058400,1060.0,132429720.0,20.38,0.79,1.89,281.75,618.0,59.0,0.9042323557555922,1.4353793927501104,1.0531714370338974,1403.755032,2.27144827184466,23.792458169491525,3.8763493621197256
146,누리플랜,069140,5170.0,4751401.0,9.9,1.17,1.35,123.14,344.0,7.0,0.7279843463629757,1.1556031172329695,0.9664824970287348,245.6474317,0.7140913712209302,35.092490242857146,11.818181818181817
0,아이씨케이,068940,2950.0,31179722.0,368.75,3.21,,258.45,247.0,2.0,,,,919.801799,3.723893923076923,459.9008995,0.8705084745762712
1,CJ E&M,130960,89900.0,38732089.0,56.01,2.24,0.22,105.73,15384.0,280.0,0.6385095058057355,1.0135706612077195,1.0525919360260816,34820.148011,2.2634001567212687,124.35767146785713,3.9992858418139625
4,포메탈,119500,5290.0,11847232.0,33.69,1.56,0.76,129.94,458.0,24.0,0.7028210747883603,1.1156589134644637,1.0269823358561785,626.7185728,1.3683811633187772,26.113273866666663,4.630454140694568
5,다원시스,068240,22150.0,24297142.0,75.34,3.89,0.23,220.39,742.0,92.0,,,,5381.816953,7.253122578167115,58.498010358695645,5.163259888505442
